user_id,event_name,event_timestamp,device_type,traffic_source,location,cart_value,discount_pct,page_load_seconds
2728,signup,2025-08-25 15:15:00,desktop,direct,US,99.18,11.534227049445438,4.03
2728,add_to_cart,2025-08-25 15:31:00,desktop,direct,US,99.18,11.534227049445438,4.03
1635,visit,2025-08-25 15:40:00,desktop,email,US,93.97,19.876952492658656,3.37
1635,signup,2025-08-25 15:47:00,desktop,email,US,93.97,19.876952492658656,3.37
2728,begin_checkout,2025-08-25 16:15:00,desktop,direct,US,99.18,11.534227049445438,4.03
1748,visit,2025-08-25 16:24:00,mobile,email,UK,70.42,7.29524011368084,5.19
1748,signup,2025-08-25 16:39:00,mobile,email,UK,70.42,7.29524011368084,5.19
4320,visit,2025-08-25 16:40:00,tablet,organic_search,SG,64.5,0.0,3.11
4320,signup,2025-08-25 16:41:00,tablet,organic_search,SG,64.5,0.0,3.11
1748,add_to_cart,2025-08-25 16:46:00,mobile,email,UK,70.42,7.29524011368084,5.19
4320,add_to_cart,2025-08-25 16:54:00,tablet,organic_search,SG,64.5,0.0,3.11
1748,purchase,2025-08-25 16:56:00,mobile,email,UK,70.42,7.29524011368084,5.19
4320,begin_checkout,2025-08-25 16:58:00,tablet,organic_search,SG,64.5,0.0,3.11
1284,visit,2025-08-25 17:00:00,mobile,organic_search,UK,57.95,17.668929564176203,4.59
1748,begin_checkout,2025-08-25 17:03:00,mobile,email,UK,70.42,7.29524011368084,5.19
2973,visit,2025-08-25 18:24:00,mobile,direct,US,93.25,12.51202023029435,5.19
5995,visit,2025-08-25 19:01:00,mobile,paid_social,SG,99.2,4.873580614339889,3.36
5995,signup,2025-08-25 19:03:00,mobile,paid_social,SG,99.2,4.873580614339889,3.36
5995,add_to_cart,2025-08-25 19:27:00,mobile,paid_social,SG,99.2,4.873580614339889,3.36
5995,begin_checkout,2025-08-25 19:34:00,mobile,paid_social,SG,99.2,4.873580614339889,3.36
5089,visit,2025-08-25 21:07:00,mobile,organic_search,US,53.16,9.434873538906484,5.45
5089,signup,2025-08-25 21:26:00,mobile,organic_search,US,53.16,9.434873538906484,5.45
3056,visit,2025-08-25 21:36:00,desktop,organic_search,UK,78.84,13.459423993964997,3.13
314,visit,2025-08-26 00:40:00,tablet,paid_social,IN,96.31,13.224603125364023,4.97
314,signup,2025-08-26 00:44:00,tablet,paid_social,IN,96.31,13.224603125364023,4.97
8505,visit,2025-08-26 00:47:00,mobile,paid_social,IN,78.81,0.0,3.38
8505,signup,2025-08-26 00:55:00,mobile,paid_social,IN,78.81,0.0,3.38
5789,visit,2025-08-26 01:05:00,mobile,organic_search,IN,67.42,13.27294590493398,2.93
314,purchase,2025-08-26 01:08:00,tablet,paid_social,IN,96.31,13.224603125364023,4.97
5789,signup,2025-08-26 01:10:00,mobile,organic_search,IN,67.42,13.27294590493398,2.93
8505,add_to_cart,2025-08-26 01:11:00,mobile,paid_social,IN,78.81,0.0,3.38
314,add_to_cart,2025-08-26 01:22:00,tablet,paid_social,IN,96.31,13.224603125364023,4.97
314,begin_checkout,2025-08-26 01:34:00,tablet,paid_social,IN,96.31,13.224603125364023,4.97
289,visit,2025-08-26 02:30:00,desktop,direct,UK,77.83,7.616834140497557,2.43
289,signup,2025-08-26 02:35:00,desktop,direct,UK,77.83,7.616834140497557,2.43
1766,visit,2025-08-26 02:45:00,mobile,direct,UK,93.42,11.10165498634207,2.59
1766,signup,2025-08-26 02:57:00,mobile,direct,UK,93.42,11.10165498634207,2.59
9571,visit,2025-08-26 03:02:00,mobile,organic_search,SG,60.74,7.026156127888564,3.75
7895,visit,2025-08-26 03:19:00,tablet,email,SG,46.62,15.798625477399407,3.39
7895,signup,2025-08-26 03:37:00,tablet,email,SG,46.62,15.798625477399407,3.39
8423,visit,2025-08-26 04:17:00,mobile,organic_search,IN,72.12,2.773749004280482,3.9
1644,visit,2025-08-26 04:19:00,mobile,organic_search,UK,58.57,7.31504380145731,2.85
1644,signup,2025-08-26 04:33:00,mobile,organic_search,UK,58.57,7.31504380145731,2.85
1644,add_to_cart,2025-08-26 04:47:00,mobile,organic_search,UK,58.57,7.31504380145731,2.85
5518,visit,2025-08-26 04:49:00,desktop,direct,UK,73.3,2.195785754540438,2.21
5518,signup,2025-08-26 04:52:00,desktop,direct,UK,73.3,2.195785754540438,2.21
1087,visit,2025-08-26 05:09:00,desktop,organic_search,AE,96.88,6.410918967692821,2.51
1087,signup,2025-08-26 05:15:00,desktop,organic_search,AE,96.88,6.410918967692821,2.51
5518,add_to_cart,2025-08-26 05:19:00,desktop,direct,UK,73.3,2.195785754540438,2.21
1087,add_to_cart,2025-08-26 05:53:00,desktop,organic_search,AE,96.88,6.410918967692821,2.51
7571,visit,2025-08-26 10:06:00,desktop,email,IN,79.18,0.7741297579024327,2.78
7684,visit,2025-08-26 10:15:00,mobile,paid_social,IN,81.16,9.509762086779135,1.04
7684,signup,2025-08-26 10:20:00,mobile,paid_social,IN,81.16,9.509762086779135,1.04
7571,signup,2025-08-26 10:27:00,desktop,email,IN,79.18,0.7741297579024327,2.78
1702,visit,2025-08-26 10:32:00,mobile,organic_search,IN,101.45,15.729069316473312,2.93
4827,visit,2025-08-26 10:40:00,mobile,organic_search,IN,56.8,12.664618041165596,2.57
4827,signup,2025-08-26 10:44:00,mobile,organic_search,IN,56.8,12.664618041165596,2.57
868,visit,2025-08-26 10:46:00,desktop,direct,IN,61.03,15.182788086474627,2.27
6155,visit,2025-08-26 10:54:00,mobile,email,UK,77.49,13.802915257386735,1.79
868,signup,2025-08-26 10:59:00,desktop,direct,IN,61.03,15.182788086474627,2.27
6155,signup,2025-08-26 11:10:00,mobile,email,UK,77.49,13.802915257386735,1.79
1631,visit,2025-08-26 11:49:00,desktop,direct,IN,92.19,11.398421762360472,2.72
9996,visit,2025-08-26 12:05:00,mobile,organic_search,US,52.24,7.876689864542161,4.85
1631,signup,2025-08-26 12:08:00,desktop,direct,IN,92.19,11.398421762360472,2.72
9996,signup,2025-08-26 12:15:00,mobile,organic_search,US,52.24,7.876689864542161,4.85
2589,visit,2025-08-26 12:16:00,mobile,email,US,76.2,14.89099336179081,4.23
3770,visit,2025-08-26 12:24:00,mobile,paid_social,UK,85.61,17.79568594093655,2.74
2589,add_to_cart,2025-08-26 12:26:00,mobile,email,US,76.2,14.89099336179081,4.23
3770,signup,2025-08-26 12:35:00,mobile,paid_social,UK,85.61,17.79568594093655,2.74
2589,signup,2025-08-26 12:40:00,mobile,email,US,76.2,14.89099336179081,4.23
5822,visit,2025-08-26 12:47:00,mobile,email,IN,58.26,7.238280582946825,2.42
201,visit,2025-08-26 12:57:00,desktop,email,US,79.77,9.468316328480997,2.33
201,signup,2025-08-26 13:07:00,desktop,email,US,79.77,9.468316328480997,2.33
5822,signup,2025-08-26 13:09:00,mobile,email,IN,58.26,7.238280582946825,2.42
201,add_to_cart,2025-08-26 13:25:00,desktop,email,US,79.77,9.468316328480997,2.33
201,purchase,2025-08-26 13:25:00,desktop,email,US,79.77,9.468316328480997,2.33
201,begin_checkout,2025-08-26 13:36:00,desktop,email,US,79.77,9.468316328480997,2.33
3025,visit,2025-08-26 13:39:00,mobile,organic_search,IN,90.27,5.6804414891053785,2.42
4095,visit,2025-08-26 14:38:00,mobile,organic_search,IN,39.16,7.380273929763322,1.99
4095,purchase,2025-08-26 14:46:00,mobile,organic_search,IN,39.16,7.380273929763322,1.99
4095,signup,2025-08-26 14:48:00,mobile,organic_search,IN,39.16,7.380273929763322,1.99
4095,add_to_cart,2025-08-26 15:18:00,mobile,organic_search,IN,39.16,7.380273929763322,1.99
4095,begin_checkout,2025-08-26 15:29:00,mobile,organic_search,IN,39.16,7.380273929763322,1.99
3348,visit,2025-08-26 15:41:00,tablet,paid_social,IN,87.1,10.779358732672485,2.45
3348,signup,2025-08-26 15:43:00,tablet,paid_social,IN,87.1,10.779358732672485,2.45
2952,visit,2025-08-26 15:44:00,mobile,organic_search,UK,106.35,9.70346392193578,4.92
2952,signup,2025-08-26 15:47:00,mobile,organic_search,UK,106.35,9.70346392193578,4.92
2952,add_to_cart,2025-08-26 15:56:00,mobile,organic_search,UK,106.35,9.70346392193578,4.92
3348,add_to_cart,2025-08-26 16:07:00,tablet,paid_social,IN,87.1,10.779358732672485,2.45
3348,begin_checkout,2025-08-26 16:11:00,tablet,paid_social,IN,87.1,10.779358732672485,2.45
3348,purchase,2025-08-26 16:29:00,tablet,paid_social,IN,87.1,10.779358732672485,2.45
631,visit,2025-08-26 16:52:00,desktop,paid_social,UK,111.93,8.447842124548858,2.84
631,signup,2025-08-26 16:55:00,desktop,paid_social,UK,111.93,8.447842124548858,2.84
631,add_to_cart,2025-08-26 17:06:00,desktop,paid_social,UK,111.93,8.447842124548858,2.84
631,begin_checkout,2025-08-26 17:13:00,desktop,paid_social,UK,111.93,8.447842124548858,2.84
5184,visit,2025-08-26 17:33:00,mobile,email,UK,83.7,11.971103272600361,1.83
631,purchase,2025-08-26 17:36:00,desktop,paid_social,UK,111.93,8.447842124548858,2.84
5184,signup,2025-08-26 17:40:00,mobile,email,UK,83.7,11.971103272600361,1.83
945,visit,2025-08-26 17:48:00,mobile,direct,IN,70.03,21.10650529904092,3.98
945,signup,2025-08-26 17:49:00,mobile,direct,IN,70.03,21.10650529904092,3.98
5184,add_to_cart,2025-08-26 17:57:00,mobile,email,UK,83.7,11.971103272600361,1.83
945,add_to_cart,2025-08-26 18:12:00,mobile,direct,IN,70.03,21.10650529904092,3.98
5280,visit,2025-08-26 18:39:00,tablet,direct,US,112.98,5.222471844268764,4.52
7053,visit,2025-08-26 18:50:00,desktop,direct,SG,84.27,0.0,2.14
7053,signup,2025-08-26 19:06:00,desktop,direct,SG,84.27,0.0,2.14
8668,visit,2025-08-26 19:51:00,desktop,email,IN,86.35,15.596318330001575,3.33
6207,visit,2025-08-26 20:47:00,desktop,paid_social,US,72.28,5.055840471160658,2.17
9888,visit,2025-08-26 20:54:00,mobile,direct,AE,79.53,0.0,2.24
6345,visit,2025-08-26 21:03:00,mobile,paid_social,IN,73.14,2.2695604926797914,2.59
7951,visit,2025-08-26 21:18:00,desktop,organic_search,US,56.52,0.5782653571776866,2.11
7951,signup,2025-08-26 21:19:00,desktop,organic_search,US,56.52,0.5782653571776866,2.11
3692,visit,2025-08-26 23:15:00,desktop,organic_search,IN,79.24,6.114413758533016,3.91
3570,visit,2025-08-27 00:05:00,mobile,organic_search,UK,45.59,13.412180870465948,2.89
3570,signup,2025-08-27 00:15:00,mobile,organic_search,UK,45.59,13.412180870465948,2.89
3570,add_to_cart,2025-08-27 00:37:00,mobile,organic_search,UK,45.59,13.412180870465948,2.89
1778,visit,2025-08-27 01:43:00,mobile,organic_search,IN,107.18,15.634742593034705,3.68
1778,signup,2025-08-27 02:01:00,mobile,organic_search,IN,107.18,15.634742593034705,3.68
1147,visit,2025-08-27 02:04:00,desktop,direct,SG,77.18,12.280413370475237,2.18
1778,add_to_cart,2025-08-27 02:21:00,mobile,organic_search,IN,107.18,15.634742593034705,3.68
1147,signup,2025-08-27 02:22:00,desktop,direct,SG,77.18,12.280413370475237,2.18
1147,add_to_cart,2025-08-27 02:32:00,desktop,direct,SG,77.18,12.280413370475237,2.18
1147,purchase,2025-08-27 02:36:00,desktop,direct,SG,77.18,12.280413370475237,2.18
1147,begin_checkout,2025-08-27 02:55:00,desktop,direct,SG,77.18,12.280413370475237,2.18
5199,visit,2025-08-27 03:15:00,mobile,email,IN,79.33,9.098729039094637,2.87
5199,signup,2025-08-27 03:30:00,mobile,email,IN,79.33,9.098729039094637,2.87
5199,add_to_cart,2025-08-27 03:41:00,mobile,email,IN,79.33,9.098729039094637,2.87
5328,visit,2025-08-27 04:24:00,desktop,direct,SG,74.82,13.368337382156382,3.26
5328,signup,2025-08-27 04:32:00,desktop,direct,SG,74.82,13.368337382156382,3.26
2925,visit,2025-08-27 05:11:00,mobile,direct,UK,74.32,5.240961556222968,4.34
2925,signup,2025-08-27 05:34:00,mobile,direct,UK,74.32,5.240961556222968,4.34
9840,visit,2025-08-27 05:38:00,desktop,organic_search,UK,78.74,12.026299682065527,2.55
2305,visit,2025-08-27 05:52:00,mobile,direct,IN,65.93,9.359036584452403,4.31
9840,signup,2025-08-27 05:57:00,desktop,organic_search,UK,78.74,12.026299682065527,2.55
2925,add_to_cart,2025-08-27 05:59:00,mobile,direct,UK,74.32,5.240961556222968,4.34
1124,visit,2025-08-27 06:01:00,desktop,email,US,85.87,18.57737438528695,1.01
1116,visit,2025-08-27 06:02:00,desktop,email,SG,76.21,11.839603058714935,1.23
1116,signup,2025-08-27 06:03:00,desktop,email,SG,76.21,11.839603058714935,1.23
1116,add_to_cart,2025-08-27 06:04:00,desktop,email,SG,76.21,11.839603058714935,1.23
9840,add_to_cart,2025-08-27 06:06:00,desktop,organic_search,UK,78.74,12.026299682065527,2.55
1124,signup,2025-08-27 06:19:00,desktop,email,US,85.87,18.57737438528695,1.01
9840,begin_checkout,2025-08-27 06:26:00,desktop,organic_search,UK,78.74,12.026299682065527,2.55
74,visit,2025-08-27 07:35:00,tablet,paid_social,US,58.47,5.305501996231325,0.8
74,signup,2025-08-27 07:37:00,tablet,paid_social,US,58.47,5.305501996231325,0.8
7309,visit,2025-08-27 08:01:00,mobile,organic_search,IN,100.31,7.730079606336737,1.92
5832,visit,2025-08-27 08:23:00,mobile,email,UK,50.42,7.29326229844898,2.08
5832,begin_checkout,2025-08-27 08:26:00,mobile,email,UK,50.42,7.29326229844898,2.08
5832,add_to_cart,2025-08-27 08:33:00,mobile,email,UK,50.42,7.29326229844898,2.08
5832,signup,2025-08-27 08:37:00,mobile,email,UK,50.42,7.29326229844898,2.08
1952,visit,2025-08-27 08:48:00,mobile,organic_search,IN,45.92,15.133848270329263,2.35
6651,visit,2025-08-27 09:03:00,tablet,direct,IN,89.28,10.912352633245726,3.74
8655,visit,2025-08-27 10:14:00,tablet,email,US,79.93,14.068346299410642,3.57
8655,add_to_cart,2025-08-27 10:18:00,tablet,email,US,79.93,14.068346299410642,3.57
8655,signup,2025-08-27 10:34:00,tablet,email,US,79.93,14.068346299410642,3.57
7977,visit,2025-08-27 10:47:00,mobile,paid_social,US,106.2,0.0,3.16
8205,visit,2025-08-27 10:47:00,mobile,paid_social,SG,66.17,1.4999285736187673,3.31
3747,visit,2025-08-27 10:52:00,desktop,organic_search,US,84.01,6.75477678225108,2.95
8205,add_to_cart,2025-08-27 10:55:00,mobile,paid_social,SG,66.17,1.4999285736187673,3.31
7977,signup,2025-08-27 10:58:00,mobile,paid_social,US,106.2,0.0,3.16
7977,add_to_cart,2025-08-27 10:59:00,mobile,paid_social,US,106.2,0.0,3.16
8205,signup,2025-08-27 11:05:00,mobile,paid_social,SG,66.17,1.4999285736187673,3.31
3747,signup,2025-08-27 11:14:00,desktop,organic_search,US,84.01,6.75477678225108,2.95
566,visit,2025-08-27 11:28:00,mobile,organic_search,UK,55.1,11.361238108076424,3.91
3954,visit,2025-08-27 11:32:00,desktop,direct,IN,59.72,2.0414044254550845,3.33
566,add_to_cart,2025-08-27 11:34:00,mobile,organic_search,UK,55.1,11.361238108076424,3.91
3954,signup,2025-08-27 11:34:00,desktop,direct,IN,59.72,2.0414044254550845,3.33
566,signup,2025-08-27 11:40:00,mobile,organic_search,UK,55.1,11.361238108076424,3.91
3954,purchase,2025-08-27 11:40:00,desktop,direct,IN,59.72,2.0414044254550845,3.33
3954,add_to_cart,2025-08-27 11:52:00,desktop,direct,IN,59.72,2.0414044254550845,3.33
9340,visit,2025-08-27 11:58:00,mobile,organic_search,IN,34.55,8.752631503123204,3.26
9340,signup,2025-08-27 12:00:00,mobile,organic_search,IN,34.55,8.752631503123204,3.26
231,visit,2025-08-27 12:01:00,mobile,paid_social,US,66.47,16.989666671128766,3.82
2861,visit,2025-08-27 12:04:00,desktop,email,UK,71.88,0.8145548522834787,2.64
3954,begin_checkout,2025-08-27 12:05:00,desktop,direct,IN,59.72,2.0414044254550845,3.33
2861,signup,2025-08-27 12:13:00,desktop,email,UK,71.88,0.8145548522834787,2.64
9340,add_to_cart,2025-08-27 12:14:00,mobile,organic_search,IN,34.55,8.752631503123204,3.26
8297,visit,2025-08-27 12:15:00,mobile,organic_search,UK,85.52,10.762171237103178,2.1
8297,add_to_cart,2025-08-27 12:21:00,mobile,organic_search,UK,85.52,10.762171237103178,2.1
231,signup,2025-08-27 12:25:00,mobile,paid_social,US,66.47,16.989666671128766,3.82
566,begin_checkout,2025-08-27 12:34:00,mobile,organic_search,UK,55.1,11.361238108076424,3.91
8297,signup,2025-08-27 12:34:00,mobile,organic_search,UK,85.52,10.762171237103178,2.1
566,purchase,2025-08-27 12:36:00,mobile,organic_search,UK,55.1,11.361238108076424,3.91
231,add_to_cart,2025-08-27 12:43:00,mobile,paid_social,US,66.47,16.989666671128766,3.82
816,visit,2025-08-27 13:09:00,desktop,email,AE,86.52,1.8628828844150238,2.06
816,add_to_cart,2025-08-27 13:11:00,desktop,email,AE,86.52,1.8628828844150238,2.06
816,signup,2025-08-27 13:14:00,desktop,email,AE,86.52,1.8628828844150238,2.06
1636,visit,2025-08-27 14:15:00,mobile,paid_social,UK,106.03,2.2349958983197205,1.97
3081,visit,2025-08-27 14:27:00,mobile,direct,US,74.44,10.688187827338957,3.07
3081,signup,2025-08-27 14:30:00,mobile,direct,US,74.44,10.688187827338957,3.07
3081,purchase,2025-08-27 14:51:00,mobile,direct,US,74.44,10.688187827338957,3.07
3081,add_to_cart,2025-08-27 14:53:00,mobile,direct,US,74.44,10.688187827338957,3.07
485,visit,2025-08-27 15:22:00,desktop,organic_search,US,71.56,17.076026858315238,3.42
485,signup,2025-08-27 15:24:00,desktop,organic_search,US,71.56,17.076026858315238,3.42
3081,begin_checkout,2025-08-27 15:27:00,mobile,direct,US,74.44,10.688187827338957,3.07
4286,visit,2025-08-27 15:37:00,desktop,organic_search,US,64.32,8.010836109032388,2.25
3303,visit,2025-08-27 16:15:00,mobile,organic_search,IN,64.13,0.0,2.22
3303,signup,2025-08-27 16:25:00,mobile,organic_search,IN,64.13,0.0,2.22
3303,add_to_cart,2025-08-27 16:25:00,mobile,organic_search,IN,64.13,0.0,2.22
1314,visit,2025-08-27 16:41:00,mobile,email,IN,77.14,14.007735431769486,2.42
8256,visit,2025-08-27 16:46:00,mobile,organic_search,SG,87.76,9.206068127631204,1.7
1314,signup,2025-08-27 16:48:00,mobile,email,IN,77.14,14.007735431769486,2.42
8256,signup,2025-08-27 16:50:00,mobile,organic_search,SG,87.76,9.206068127631204,1.7
8256,begin_checkout,2025-08-27 16:55:00,mobile,organic_search,SG,87.76,9.206068127631204,1.7
3303,begin_checkout,2025-08-27 17:03:00,mobile,organic_search,IN,64.13,0.0,2.22
1314,add_to_cart,2025-08-27 17:21:00,mobile,email,IN,77.14,14.007735431769486,2.42
7676,visit,2025-08-27 17:23:00,mobile,organic_search,SG,80.11,11.33808541547206,4.49
8256,add_to_cart,2025-08-27 17:24:00,mobile,organic_search,SG,87.76,9.206068127631204,1.7
7495,visit,2025-08-27 19:21:00,mobile,organic_search,IN,107.24,14.482860402397087,3.64
7495,signup,2025-08-27 19:39:00,mobile,organic_search,IN,107.24,14.482860402397087,3.64
4164,visit,2025-08-27 19:47:00,desktop,email,UK,47.92,12.742852700398574,4.26
4164,signup,2025-08-27 19:53:00,desktop,email,UK,47.92,12.742852700398574,4.26
3848,visit,2025-08-27 20:12:00,mobile,direct,UK,87.23,13.643442886587456,1.45
4164,purchase,2025-08-27 20:15:00,desktop,email,UK,47.92,12.742852700398574,4.26
3848,signup,2025-08-27 20:17:00,mobile,direct,UK,87.23,13.643442886587456,1.45
4164,begin_checkout,2025-08-27 20:17:00,desktop,email,UK,47.92,12.742852700398574,4.26
4164,add_to_cart,2025-08-27 20:31:00,desktop,email,UK,47.92,12.742852700398574,4.26
3848,add_to_cart,2025-08-27 20:42:00,mobile,direct,UK,87.23,13.643442886587456,1.45
6098,visit,2025-08-27 20:42:00,desktop,organic_search,UK,90.27,8.517874626405444,3.26
6098,signup,2025-08-27 20:51:00,desktop,organic_search,UK,90.27,8.517874626405444,3.26
931,visit,2025-08-27 20:57:00,mobile,direct,IN,134.18,6.024309098955923,0.8
931,signup,2025-08-27 20:59:00,mobile,direct,IN,134.18,6.024309098955923,0.8
3628,visit,2025-08-27 21:33:00,desktop,paid_social,AE,55.82,18.727208172696876,2.64
931,add_to_cart,2025-08-27 21:45:00,mobile,direct,IN,134.18,6.024309098955923,0.8
4601,visit,2025-08-27 22:01:00,tablet,email,UK,92.82,13.332874445689333,3.96
4601,signup,2025-08-27 22:07:00,tablet,email,UK,92.82,13.332874445689333,3.96
1201,visit,2025-08-27 23:18:00,mobile,organic_search,IN,73.88,4.389854355330704,4.04
1201,signup,2025-08-27 23:28:00,mobile,organic_search,IN,73.88,4.389854355330704,4.04
5549,visit,2025-08-27 23:52:00,mobile,organic_search,AE,30.86,0.7137630978100056,3.82
5549,add_to_cart,2025-08-28 00:04:00,mobile,organic_search,AE,30.86,0.7137630978100056,3.82
5549,signup,2025-08-28 00:07:00,mobile,organic_search,AE,30.86,0.7137630978100056,3.82
8023,visit,2025-08-28 00:26:00,desktop,organic_search,IN,98.55,22.486842601278507,2.76
8023,purchase,2025-08-28 00:30:00,desktop,organic_search,IN,98.55,22.486842601278507,2.76
8023,begin_checkout,2025-08-28 00:32:00,desktop,organic_search,IN,98.55,22.486842601278507,2.76
8023,signup,2025-08-28 00:33:00,desktop,organic_search,IN,98.55,22.486842601278507,2.76
8023,add_to_cart,2025-08-28 00:38:00,desktop,organic_search,IN,98.55,22.486842601278507,2.76
6758,visit,2025-08-28 03:19:00,desktop,direct,UK,89.73,12.307022022092008,2.42
6758,signup,2025-08-28 03:20:00,desktop,direct,UK,89.73,12.307022022092008,2.42
1457,visit,2025-08-28 04:35:00,mobile,organic_search,IN,63.11,9.028030864072944,2.34
1457,signup,2025-08-28 04:54:00,mobile,organic_search,IN,63.11,9.028030864072944,2.34
5154,visit,2025-08-28 05:31:00,mobile,direct,SG,55.63,11.034984937886179,3.36
5154,signup,2025-08-28 05:42:00,mobile,direct,SG,55.63,11.034984937886179,3.36
5154,add_to_cart,2025-08-28 05:53:00,mobile,direct,SG,55.63,11.034984937886179,3.36
8511,visit,2025-08-28 07:21:00,mobile,email,US,67.2,0.0,2.23
8563,visit,2025-08-28 07:41:00,tablet,email,IN,72.91,4.127184842539219,3.8
8511,signup,2025-08-28 07:45:00,mobile,email,US,67.2,0.0,2.23
8511,add_to_cart,2025-08-28 07:55:00,mobile,email,US,67.2,0.0,2.23
9543,visit,2025-08-28 08:53:00,mobile,email,IN,60.32,19.288839298792936,2.54
4507,visit,2025-08-28 10:19:00,mobile,paid_social,IN,86.44,1.456997313392014,1.03
273,visit,2025-08-28 10:53:00,desktop,direct,IN,53.28,11.0542027369891,4.22
9818,visit,2025-08-28 10:53:00,desktop,organic_search,IN,102.93,11.133690335323404,4.36
273,signup,2025-08-28 11:01:00,desktop,direct,IN,53.28,11.0542027369891,4.22
273,add_to_cart,2025-08-28 11:05:00,desktop,direct,IN,53.28,11.0542027369891,4.22
9512,visit,2025-08-28 11:05:00,mobile,email,US,91.63,0.13746703337978516,3.67
9512,signup,2025-08-28 11:15:00,mobile,email,US,91.63,0.13746703337978516,3.67
9818,signup,2025-08-28 11:17:00,desktop,organic_search,IN,102.93,11.133690335323404,4.36
7459,visit,2025-08-28 11:23:00,tablet,paid_social,UK,56.95,5.7804315205346395,2.66
273,begin_checkout,2025-08-28 11:50:00,desktop,direct,IN,53.28,11.0542027369891,4.22
273,purchase,2025-08-28 12:01:00,desktop,direct,IN,53.28,11.0542027369891,4.22
9316,visit,2025-08-28 12:52:00,mobile,organic_search,AE,27.61,8.293642348435798,5.29
5164,visit,2025-08-28 13:04:00,mobile,direct,UK,69.31,13.748344267870499,3.84
5164,signup,2025-08-28 13:10:00,mobile,direct,UK,69.31,13.748344267870499,3.84
9316,signup,2025-08-28 13:13:00,mobile,organic_search,AE,27.61,8.293642348435798,5.29
5164,purchase,2025-08-28 13:16:00,mobile,direct,UK,69.31,13.748344267870499,3.84
5164,add_to_cart,2025-08-28 13:30:00,mobile,direct,UK,69.31,13.748344267870499,3.84
5164,begin_checkout,2025-08-28 13:31:00,mobile,direct,UK,69.31,13.748344267870499,3.84
8319,visit,2025-08-28 16:08:00,mobile,organic_search,US,72.7,19.304278186975324,2.17
8319,signup,2025-08-28 16:15:00,mobile,organic_search,US,72.7,19.304278186975324,2.17
4602,visit,2025-08-28 16:20:00,desktop,paid_social,US,88.9,11.38712461238533,3.17
4602,signup,2025-08-28 16:22:00,desktop,paid_social,US,88.9,11.38712461238533,3.17
9027,visit,2025-08-28 16:23:00,desktop,paid_social,US,57.58,6.206772382413886,2.13
4602,add_to_cart,2025-08-28 16:24:00,desktop,paid_social,US,88.9,11.38712461238533,3.17
4370,visit,2025-08-28 16:34:00,mobile,paid_social,US,40.62,10.099919884527878,3.35
9027,signup,2025-08-28 16:36:00,desktop,paid_social,US,57.58,6.206772382413886,2.13
4370,signup,2025-08-28 16:43:00,mobile,paid_social,US,40.62,10.099919884527878,3.35
8319,add_to_cart,2025-08-28 16:54:00,mobile,organic_search,US,72.7,19.304278186975324,2.17
4370,add_to_cart,2025-08-28 16:56:00,mobile,paid_social,US,40.62,10.099919884527878,3.35
2147,visit,2025-08-28 20:06:00,mobile,paid_social,IN,70.3,0.0,2.73
6424,visit,2025-08-28 20:46:00,tablet,direct,AE,79.99,15.11959563033056,3.91
6424,signup,2025-08-28 20:57:00,tablet,direct,AE,79.99,15.11959563033056,3.91
6424,add_to_cart,2025-08-28 21:12:00,tablet,direct,AE,79.99,15.11959563033056,3.91
1103,visit,2025-08-28 21:36:00,desktop,paid_social,UK,64.66,4.235535321054693,5.11
1103,signup,2025-08-28 21:59:00,desktop,paid_social,UK,64.66,4.235535321054693,5.11
7668,visit,2025-08-29 03:39:00,mobile,email,SG,77.6,0.0,2.22
8040,visit,2025-08-29 04:06:00,desktop,email,US,87.07,21.422655317228845,1.82
6954,visit,2025-08-29 04:24:00,mobile,direct,AE,72.25,18.59398266913115,2.08
5310,visit,2025-08-29 04:39:00,desktop,organic_search,IN,73.26,11.494631361261652,2.66
5310,signup,2025-08-29 04:53:00,desktop,organic_search,IN,73.26,11.494631361261652,2.66
5310,add_to_cart,2025-08-29 05:15:00,desktop,organic_search,IN,73.26,11.494631361261652,2.66
8268,visit,2025-08-29 05:50:00,mobile,paid_social,UK,59.15,5.650053363952021,2.01
8268,signup,2025-08-29 06:09:00,mobile,paid_social,UK,59.15,5.650053363952021,2.01
9588,visit,2025-08-29 09:00:00,mobile,direct,IN,90.91,9.41429501055403,3.99
9588,signup,2025-08-29 09:10:00,mobile,direct,IN,90.91,9.41429501055403,3.99
3228,visit,2025-08-29 09:13:00,mobile,paid_social,IN,89.73,2.7648534518623418,4.65
3228,signup,2025-08-29 09:16:00,mobile,paid_social,IN,89.73,2.7648534518623418,4.65
5087,visit,2025-08-29 09:17:00,desktop,organic_search,SG,51.79,5.661775627645031,2.47
9588,add_to_cart,2025-08-29 09:24:00,mobile,direct,IN,90.91,9.41429501055403,3.99
5087,signup,2025-08-29 09:33:00,desktop,organic_search,SG,51.79,5.661775627645031,2.47
5223,visit,2025-08-29 09:54:00,mobile,email,AE,101.72,15.047340475796712,0.8
9588,begin_checkout,2025-08-29 10:00:00,mobile,direct,IN,90.91,9.41429501055403,3.99
4334,visit,2025-08-29 13:16:00,mobile,email,SG,81.52,6.131048539316411,2.96
4334,begin_checkout,2025-08-29 13:22:00,mobile,email,SG,81.52,6.131048539316411,2.96
4334,purchase,2025-08-29 13:36:00,mobile,email,SG,81.52,6.131048539316411,2.96
